created_at,id,full_text,cleaned_text,entities,retweet_count,favorite_count,CountyId,user_name,user_followers_count,user_friends_count,user_listed_count,favourites_count,user_location,geo
2020-04-08 01:13:50+00:00,1247694106295447558,"Protect yourselves
#stayhome #stayhealthy #staysafe 
💋
Working: today was a good day 😊
.
#cute #fly #sexy #newyork #livelife @ Queens, New York https://t.co/psNuEW0cFZ","protect stayhome stayhealthy staysafe 💋 working today good day 😊 cute fly sexy newyork livelife queens new york
","{'hashtags': [{'text': 'stayhome', 'indices': [19, 28]}, {'text': 'stayhealthy', 'indices': [29, 41]}, {'text': 'staysafe', 'indices': [42, 51]}, {'text': 'cute', 'indices': [89, 94]}, {'text': 'fly', 'indices': [95, 99]}, {'text': 'sexy', 'indices': [100, 105]}, {'text': 'newyork', 'indices': [106, 114]}, {'text': 'livelife', 'indices': [115, 124]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/psNuEW0cFZ', 'expanded_url': 'https://www.instagram.com/p/B-s3crdJfaC/?igshid=1ad43gvv9mlaz', 'display_url': 'instagram.com/p/B-s3crdJfaC/…', 'indices': [144, 167]}]}",0,0,13121,♀EYE CANDY ♀,1579,1603,35,120,"Atlanta, GA","[-73.8309, 40.7]"
2020-04-08 01:13:56+00:00,1247694129791934466,"#AfterHours #Coronapocalypse Eating!🍴 (@ Tavern At The Beach - @tavernpb in San Diego, CA) https://t.co/xvEQdyrqp9 https://t.co/f7QwcMSlGm","afterhours pocalypse eating🍴 tavern beach tavernpb san diego ca
","{'hashtags': [{'text': 'AfterHours', 'indices': [0, 11]}, {'text': 'Coronapocalypse', 'indices': [12, 28]}], 'symbols': [], 'user_mentions': [{'screen_name': 'TAVERNPB', 'name': 'TAVERN', 'id': 39937587, 'id_str': '39937587', 'indices': [63, 72]}], 'urls': [{'url': 'https://t.co/xvEQdyrqp9', 'expanded_url': 'https://www.swarmapp.com/c/hKopcTSRuY5', 'display_url': 'swarmapp.com/c/hKopcTSRuY5', 'indices': [91, 114]}], 'media': [{'id': 1247694127782932484, 'id_str': '1247694127782932484', 'indices': [115, 138], 'media_url': 'http://pbs.twimg.com/media/EVCzMtrXsAQ1zKo.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EVCzMtrXsAQ1zKo.jpg', 'url': 'https://t.co/f7QwcMSlGm', 'display_url': 'pic.twitter.com/f7QwcMSlGm', 'expanded_url': 'https://twitter.com/TripDawg/status/1247694129791934466/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 1440, 'h': 960, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 800, 'resize': 'fit'}}}]}",0,0,6073,Jon Regenold,67505,20813,363,1901,"San Diego, CA. 92109","[-117.24808291, 32.79843442]"
2020-04-08 01:13:56+00:00,1247694132195340289,"With new cases being reported every day, we ask you to please #stayhome 🙏🏼 We’re keeping every one of you affected by this pandemic in our thoughts an prayers, especially today as it is #WorldHealthDay ❤️… https://t.co/mcUPhceEE3","new cases repoed every day ask please stayhome 🙏🏼 ’ keeping every one affected pandemic thoughts prayers especially today worldhealthday ❤️…
","{'hashtags': [{'text': 'stayhome', 'indices': [62, 71]}, {'text': 'WorldHealthDay', 'indices': [186, 201]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/mcUPhceEE3', 'expanded_url': 'https://www.instagram.com/p/B-s3dj9jf8M/?igshid=13ck0uhx632g3', 'display_url': 'instagram.com/p/B-s3dj9jf8M/…', 'indices': [206, 229]}]}",1,1,15003,Honolulu MedSpa,3300,1876,55,1642,"Honolulu, Hawaii","[-157.8615, 21.3086]"
2020-04-08 01:14:28+00:00,1247694265536385027,A simple meal for a Tuesday night. A classic Chinese carry-out comfort food. I don’t think it would to hard to figure what it’s going to be. #quarantine #quarantinelife #quarantineandchill #dinner #supper #imadethis… https://t.co/tp2Ld2Ms1E,"simple meal tuesday night classic chinese carryout comfo food ’ think would hard figure ’ going quarantine quarantinelife quarantineandchill dinner supper imadethis…
","{'hashtags': [{'text': 'quarantine', 'indices': [141, 152]}, {'text': 'quarantinelife', 'indices': [153, 168]}, {'text': 'quarantineandchill', 'indices': [169, 188]}, {'text': 'dinner', 'indices': [189, 196]}, {'text': 'supper', 'indices': [197, 204]}, {'text': 'imadethis', 'indices': [205, 215]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/tp2Ld2Ms1E', 'expanded_url': 'https://www.instagram.com/p/B-s3hekgBU7/?igshid=1a49p7za4er7t', 'display_url': 'instagram.com/p/B-s3hekgBU7/…', 'indices': [217, 240]}]}",0,1,48439,Allen Haley,405,328,47,686,"Grapevine, TX","[-97.0858, 32.935]"
2020-04-08 01:34:36+00:00,1247699333098680326,"On today’s episode of the Coronavirus Cooking Diaries, I give you Thai Chili style Whole Fried Fish. I bought a couple of whole Branzinos a while back and realized there was no way I was going to be able to cook… https://t.co/Xe8Bk9FF7E","today ’ episode cooking diaries give thai chili style whole fried fish bought couple whole branzinos back realized way going able cook…
","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/Xe8Bk9FF7E', 'expanded_url': 'https://www.instagram.com/p/B-s50h0pkcG/?igshid=16bdyetgzgh2t', 'display_url': 'instagram.com/p/B-s50h0pkcG/…', 'indices': [213, 236]}]}",0,0,36061,Michael DiSarno,426,1183,24,16285,NYC,"[-74.0064, 40.7142]"
2020-04-08 01:34:51+00:00,1247699395358973953,"SOCIAL DISTANCING DAY 23. Pretty day. Pretty blossoms, most not all of these in our yard. Dead bee in the middle there, the “Alice” position. Covid? #socialdistancing #inbloom #springspringing #pandemic… https://t.co/VicoyWRNL0","social distancing day pretty day pretty blossoms yard dead bee middle “ alice ” position socialdistancing inbloom springspringing pandemic…
","{'hashtags': [{'text': 'socialdistancing', 'indices': [149, 166]}, {'text': 'inbloom', 'indices': [167, 175]}, {'text': 'springspringing', 'indices': [176, 192]}, {'text': 'pandemic', 'indices': [193, 202]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/VicoyWRNL0', 'expanded_url': 'https://www.instagram.com/p/B-s52w6A34a/?igshid=69slqjj26h2v', 'display_url': 'instagram.com/p/B-s52w6A34a/…', 'indices': [204, 227]}]}",0,0,,Charlie Hopper,1119,1940,68,1670,,"[-86.0113, 40.0456]"
2020-04-08 01:54:59+00:00,1247704462375952384,"#Repost endo.dna with @get_repost
・・・
If you’re hearing that cannabinoids or CBD can help you fight influenza and Covid 19, we’ve got some information that you need right now. ⁠
⁠
Len May, and Dr. Chris Spooner of… https://t.co/ieBoWyhISc","repost endodna getrepost ・・・ ’ hearing cannabinoids cbd help fight influenza ’ got information need right ⁠ ⁠ len may dr chris spooner of…
","{'hashtags': [{'text': 'Repost', 'indices': [0, 7]}], 'symbols': [], 'user_mentions': [{'screen_name': 'get_repost', 'name': 'Repost', 'id': 861721803395170305, 'id_str': '861721803395170305', 'indices': [22, 33]}], 'urls': [{'url': 'https://t.co/ieBoWyhISc', 'expanded_url': 'https://www.instagram.com/p/B-s8KGyBN_B/?igshid=3y935jh1sz7t', 'display_url': 'instagram.com/p/B-s8KGyBN_B/…', 'indices': [215, 238]}]}",0,2,48283,Len May,559,794,12,376,Los Angeles,"[-118.39561, 34.14453]"
2020-04-08 01:55:08+00:00,1247704500644777992,"Stop tagging me in quarantine workout challenges. I DO NOT ACCEPT. 🤦🏻‍♀️
.
.
.
#BoringIsNotHowWeLive #LiveAdventurously #LoveAdventurously #GlowUpDontGrowUp #quarantine #coronamemes #covid19 #summerbody #notquite… https://t.co/fIlmntKlR4","stop tagging quarantine workout challenges accept 🤦🏻‍♀️ boringisnothowwelive liveadventurously loveadventurously glowupdontgrowup quarantine memes summerbody notquite…
","{'hashtags': [{'text': 'BoringIsNotHowWeLive', 'indices': [79, 100]}, {'text': 'LiveAdventurously', 'indices': [101, 119]}, {'text': 'LoveAdventurously', 'indices': [120, 138]}, {'text': 'GlowUpDontGrowUp', 'indices': [139, 156]}, {'text': 'quarantine', 'indices': [157, 168]}, {'text': 'coronamemes', 'indices': [169, 181]}, {'text': 'covid19', 'indices': [182, 190]}, {'text': 'summerbody', 'indices': [191, 202]}, {'text': 'notquite', 'indices': [203, 212]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/fIlmntKlR4', 'expanded_url': 'https://www.instagram.com/p/B-s8LS5JyST/?igshid=17z0n8pvw9c2w', 'display_url': 'instagram.com/p/B-s8LS5JyST/…', 'indices': [214, 237]}]}",0,0,37119,Tashia Prine Barron,287,758,23,363,"Charlotte, NC","[-80.84333333, 35.22694444]"
2020-04-02 13:20:24+00:00,1245702625741414400,Message from our CEO ~ Sonny D  https://t.co/0mAqE5DuDV,"message ceo sonny
","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/0mAqE5DuDV', 'expanded_url': 'https://www.thesalon1.net/covid19-updates-1/tmjjvv0d0nowblqf0atux6jsndqed2', 'display_url': 'thesalon1.net/covid19-update…', 'indices': [32, 55]}]}",0,0,20115,Sonny D,1335,2042,58,367,"Tampa, FL.","[-82.45840801, 27.96726728]"
2020-04-02 13:41:20+00:00,1245707893749379075,Tired of your cramped apartment? Lori says stay-at-home in 2400 sq ft! Our family’s #southportcorridor home is available for private video tours -- contact our agentkatybanks at (312) 882-3767 to set up a… https://t.co/TZws4jpHfZ,"tired cramped apament lori says stayathome sq ft family ’ southpocorridor home available private video tours contact agentkatybanks set a…
","{'hashtags': [{'text': 'southportcorridor', 'indices': [84, 102]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/TZws4jpHfZ', 'expanded_url': 'https://www.instagram.com/p/B-ewONfF3w2/?igshid=45born2ufdtt', 'display_url': 'instagram.com/p/B-ewONfF3w2/…', 'indices': [206, 229]}]}",0,0,17031,Southport Corridor Chicago,6714,927,105,25686,"Chicago, IL","[-87.662063, 41.944635]"
2020-04-02 13:43:40+00:00,1245708481014857728,"Corona At-Home Workout
Day 21
Thursday, 4/2/2020

Warm-up
Ten of each:
pushups, Back Extensions (supermans), situps, air squats, pull-ups, Lunges, burpees

Metcon (5 Rounds for time)
Every 8 minutes, for 40 minutes… https://t.co/trGsX9aw8G","athome workout day thursday warmup ten pushups back extensions supermans situps air squats pullups lunges burpees metcon rounds time every minutes minutes…
","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/trGsX9aw8G', 'expanded_url': 'https://www.instagram.com/p/B-ewHyanqbt/?igshid=1lczxzsuky22k', 'display_url': 'instagram.com/p/B-ewHyanqbt/…', 'indices': [216, 239]}]}",0,0,48113,CrossFit Odyssey,180,186,17,416,"Dallas, TX","[-96.804985, 32.861895]"
2020-04-07 21:23:56+00:00,1247636250095497216,Has #socialdistancing turned your work into virtual? How can we succeed in “call-in only” mode? #commuteoptions staff are pro’s at conference calls and can share from our own experience what works and what doesn’t.… https://t.co/6k3bKJMEGc,"socialdistancing turned work viual succeed “ callin ” mode commuteoptions staff pro ’ conference calls share experience works ’ t…
","{'hashtags': [{'text': 'socialdistancing', 'indices': [4, 21]}, {'text': 'commuteoptions', 'indices': [96, 111]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/6k3bKJMEGc', 'expanded_url': 'https://www.instagram.com/p/B-sdI6RBxJH/?igshid=1ho9t6oqzzrc1', 'display_url': 'instagram.com/p/B-sdI6RBxJH/…', 'indices': [216, 239]}]}",0,0,39095,Commute Options,484,321,15,465," Oregon, USA","[-120.5, 44.0]"
2020-04-07 21:25:17+00:00,1247636589926285313,"Plenty of people outside ( off course at a social distancing from what I can see) don't let this #Quarantinelife break you, video games, board games, or Netflix can suffice but to a point your body needs that sun… https://t.co/TDseKR7XxP","plenty people outside course social distancing see dont let quarantinelife break video games board games netflix suffice point body needs sun…
","{'hashtags': [{'text': 'Quarantinelife', 'indices': [97, 112]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/TDseKR7XxP', 'expanded_url': 'https://www.instagram.com/p/B-sdSvkAsJJ/?igshid=gayt12u1ialc', 'display_url': 'instagram.com/p/B-sdSvkAsJJ/…', 'indices': [214, 237]}]}",0,0,12086,×ALLELITERAFA×,732,2852,39,23472,"Miami, FL","[-80.26295, 25.74924]"
2020-04-07 21:43:37+00:00,1247641204042285057,"Made a few mask today. For some friends. 

#mask #friends #stayhome @ Dallas' Designs LLC - 405 Mobile Boutique https://t.co/euw3uoex2A","made mask today friends mask friends stayhome dallas designs llc mobile boutique
","{'hashtags': [{'text': 'mask', 'indices': [43, 48]}, {'text': 'friends', 'indices': [49, 57]}, {'text': 'stayhome', 'indices': [58, 67]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/euw3uoex2A', 'expanded_url': 'https://www.instagram.com/p/B-sfZBEBuIh/?igshid=1vw0tymgby5hr', 'display_url': 'instagram.com/p/B-sfZBEBuIh/…', 'indices': [112, 135]}]}",0,0,,Dallas' Designs LLC,158,171,11,1026,,"[-97.535, 35.4823]"
2020-04-05 20:51:51+00:00,1246903400278757376,"Blue ball...orange ball...territory... #dogslife #countryliving #myball #space #coronavirus @ Damascus, Oregon https://t.co/d7h9n3oh4t","blue ballorange ballterritory dogslife countryliving myball space damascus oregon
","{'hashtags': [{'text': 'dogslife', 'indices': [39, 48]}, {'text': 'countryliving', 'indices': [49, 63]}, {'text': 'myball', 'indices': [64, 71]}, {'text': 'space', 'indices': [72, 78]}, {'text': 'coronavirus', 'indices': [79, 91]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/d7h9n3oh4t', 'expanded_url': 'https://www.instagram.com/p/B-nP4FsAr5F/?igshid=tqw3syq0cvyg', 'display_url': 'instagram.com/p/B-nP4FsAr5F/…', 'indices': [111, 134]}]}",0,0,41051,Danny Havel,83,155,0,661,"Damascus, OR","[-122.458, 45.4178]"
2020-04-05 20:23:59+00:00,1246896387977084931,"This may not look like much, but this is how our city carpenters are solving problems at bellevuehosp today. This protective plexiglass wall is going to protect doctors and nurses so they can safely intubate #COVID19… https://t.co/kTcAYwdjrK","may look like much city carpenters solving problems bellevuehosp today protective plexiglass wall going protect doctors nurses safely intubate …
","{'hashtags': [{'text': 'COVID19', 'indices': [208, 216]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/kTcAYwdjrK', 'expanded_url': 'https://www.instagram.com/p/B-nMsC5BDJj/?igshid=f07uzsne6t6m', 'display_url': 'instagram.com/p/B-nMsC5BDJj/…', 'indices': [218, 241]}]}",3,10,,Carpentersnyc,2305,697,23,1716,,"[-73.97585801, 40.73958614]"
2020-04-05 20:25:56+00:00,1246896878744150021,"Baking time is a fave around here! Check out the vlog [LINK IN BIO]
.
.
.
.
#stayhome #ZianaEliz #quarantine #baking @ New York, New York https://t.co/YOo5mFjCIs","baking time fave around check vlog link bio stayhome zianaeliz quarantine baking new york new york
","{'hashtags': [{'text': 'stayhome', 'indices': [76, 85]}, {'text': 'ZianaEliz', 'indices': [86, 96]}, {'text': 'quarantine', 'indices': [97, 108]}, {'text': 'baking', 'indices': [109, 116]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/YOo5mFjCIs', 'expanded_url': 'https://www.instagram.com/p/B-nM6TWhPzF/?igshid=1x05tkpnab07u', 'display_url': 'instagram.com/p/B-nM6TWhPzF/…', 'indices': [138, 161]}]}",0,0,36061,BetsyV,8040,729,261,242,NEW YORK CITY,"[-74.0064, 40.7142]"
2020-04-05 20:27:31+00:00,1246897276989198336,"Sunday Quarantine Brunch... we’re making all our favorites at home these days. 🍳♥️ #cornbeefhash #potatoes #sunnysideupegg #sundaybrunch #losangeles #socialdistancing @ Los Angeles, California https://t.co/gMnGbKmf1U","sunday quarantine brunch ’ making favorites home days 🍳♥️ cornbeefhash potatoes sunnysideupegg sundaybrunch losangeles socialdistancing los angeles california
","{'hashtags': [{'text': 'cornbeefhash', 'indices': [83, 96]}, {'text': 'potatoes', 'indices': [97, 106]}, {'text': 'sunnysideupegg', 'indices': [107, 122]}, {'text': 'sundaybrunch', 'indices': [123, 136]}, {'text': 'losangeles', 'indices': [137, 148]}, {'text': 'socialdistancing', 'indices': [149, 166]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/gMnGbKmf1U', 'expanded_url': 'https://www.instagram.com/p/B-nNF_6DBcn/?igshid=fnigxfvj0949', 'display_url': 'instagram.com/p/B-nNF_6DBcn/…', 'indices': [193, 216]}]}",0,0,48283,Choice Foods,20,33,1,12,Los Angeles,"[-118.243, 34.0522]"
2020-04-05 20:46:34+00:00,1246902070902480898,"Sure is quiet
 #ghosttown #quarantined #stayathome #virginiaisforlovers❤️ #sunday @ Town Center of Virginia Beach https://t.co/C4ipbxvFvE","sure quiet ghosttown quarantined stayathome virginiaisforlovers❤️ sunday town center virginia beach
","{'hashtags': [{'text': 'ghosttown', 'indices': [15, 25]}, {'text': 'quarantined', 'indices': [26, 38]}, {'text': 'stayathome', 'indices': [39, 50]}, {'text': 'virginiaisforlovers', 'indices': [51, 71]}, {'text': 'sunday', 'indices': [74, 81]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/C4ipbxvFvE', 'expanded_url': 'https://www.instagram.com/p/B-nPQKPly_u/?igshid=q6m758nqorm2', 'display_url': 'instagram.com/p/B-nPQKPly_u/…', 'indices': [114, 137]}]}",0,0,51810,🎧Cash Warren🎧,227,651,14,481,"Virginia Beach, VA","[-76.13428295, 36.8422112]"
2020-04-05 20:47:58+00:00,1246902423408513030,"We just created another video of HOW TO REMOVE GEL/DIP NAILS 💅🏼
(#wrapping using #aluminum #foil) 

Hope you’ll enjoy it!! ❤️

#shelterinplace #socialdistancing #stayhome #coronavirus #covid19 #gelsoakoff #dipsoakoff… https://t.co/auYFuTt6un","created another video remove geldip nails 💅🏼 wrapping using aluminum foil hope ’ enjoy ❤️ shelterinplace socialdistancing stayhome gelsoakoff dipsoakoff…
","{'hashtags': [{'text': 'wrapping', 'indices': [65, 74]}, {'text': 'aluminum', 'indices': [81, 90]}, {'text': 'foil', 'indices': [91, 96]}, {'text': 'shelterinplace', 'indices': [127, 142]}, {'text': 'socialdistancing', 'indices': [143, 160]}, {'text': 'stayhome', 'indices': [161, 170]}, {'text': 'coronavirus', 'indices': [171, 183]}, {'text': 'covid19', 'indices': [184, 192]}, {'text': 'gelsoakoff', 'indices': [193, 204]}, {'text': 'dipsoakoff', 'indices': [205, 216]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/auYFuTt6un', 'expanded_url': 'https://www.instagram.com/p/B-nOPjkjvT7/?igshid=z8fk3qvqrqxc', 'display_url': 'instagram.com/p/B-nOPjkjvT7/…', 'indices': [218, 241]}]}",0,0,12086,B.A.B.Y. NailBar,47,54,9,18,"Miami, FL","[-80.36781558, 25.75660754]"
2020-04-05 20:48:02+00:00,1246902440294846468,"Day 21 of the Coronavirus Quarantine.

A page from the book 'Alice in Tumblr-Land &amp; Other Fairy Tails for a New Generation'

  Peter Pan and the Lost Boys

As an added bonus, today we… https://t.co/qyho4sVDpI","day quarantine page book alice tumblrland amp fairy tails new generation peter pan lost boys added bonus today we…
","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/qyho4sVDpI', 'expanded_url': 'https://www.instagram.com/p/B-nPcLepPnhkYPHGnDX0ncNZ-4Kn2DKq7Nq-Zo0/?igshid=19nvqamtl76zp', 'display_url': 'instagram.com/p/B-nPcLepPnhk…', 'indices': [189, 212]}]}",0,0,6037,Wizzo,218,617,7,4740,Canyon Country,"[-118.44970148, 34.40680629]"
2020-04-05 20:49:32+00:00,1246902817597476866,"San Francisco :: San Francisco :: Giuliani, a familiar voice in Trump’s ear, promotes experimental coronavirus treatments https://t.co/u3zE8uxw36 Text Squad to 66599 Text Squad to 66599","san francisco san francisco giuliani familiar voice trump ’ ear promotes experimental treatments text squad text squad
","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/u3zE8uxw36', 'expanded_url': 'http://dlvr.it/RTDRWz', 'display_url': 'dlvr.it/RTDRWz', 'indices': [122, 145]}]}",0,0,6075,Shaun Haines 力是亮,0,0,0,0,"San Francisco, CA","[-122.38733002, 37.73465621]"
